model,fold,feature,importance,normalized_importance,signed_coefficient
Logistic Regression,MAR2025_CIR_HSS_INTERVAL,alpha_proton_ratio_rolling_mean_60m,0.6375005150220793,0.0076321635423095375,0.6375005150220793
Logistic Regression,MAR2025_CIR_HSS_INTERVAL,alpha_proton_ratio_rolling_median_60m,0.7596788429426419,0.009094883897889738,-0.7596788429426419
Logistic Regression,MAR2025_CIR_HSS_INTERVAL,alpha_proton_ratio_rolling_variance_60m,6.3659967259136305,0.0762137864630543,6.3659967259136305
Logistic Regression,MAR2025_CIR_HSS_INTERVAL,bmag_gse_rolling_mean_5m,0.7199385145772911,0.00861911222686774,0.7199385145772911
Logistic Regression,MAR2025_CIR_HSS_INTERVAL,bmag_gse_rolling_median_5m,0.49820634985149237,0.005964532185126122,0.49820634985149237
Logistic Regression,MAR2025_CIR_HSS_INTERVAL,bmag_gse_rolling_variance_5m,0.41558319396544174,0.004975366806832689,-0.41558319396544174
Logistic Regression,MAR2025_CIR_HSS_INTERVAL,bmag_gse_rolling_mean_15m,0.4030010211854025,0.004824732888722789,-0.4030010211854025
Logistic Regression,MAR2025_CIR_HSS_INTERVAL,bmag_gse_rolling_median_15m,0.6194325297766182,0.00741585341388773,-0.6194325297766182
Logistic Regression,MAR2025_CIR_HSS_INTERVAL,bmag_gse_rolling_variance_15m,2.074730832060737,0.02483870152796828,-2.074730832060737
Logistic Regression,MAR2025_CIR_HSS_INTERVAL,bmag_gse_rolling_mean_60m,1.7830440538423034,0.021346624044053852,1.7830440538423034
Logistic Regression,MAR2025_CIR_HSS_INTERVAL,bmag_gse_rolling_median_60m,1.863243346711943,0.022306770906268494,1.863243346711943
Logistic Regression,MAR2025_CIR_HSS_INTERVAL,bmag_gse_rolling_variance_60m,3.6990750695757737,0.04428536953464978,-3.6990750695757737
Logistic Regression,MAR2025_CIR_HSS_INTERVAL,density_compression_ratio,0.11303989171215846,0.001353314891553105,-0.11303989171215846
Logistic Regression,MAR2025_CIR_HSS_INTERVAL,bmag_compression_ratio,0.07050962286410324,0.0008441420207899999,0.07050962286410324
Logistic Regression,MAR2025_CIR_HSS_INTERVAL,speed_compression_ratio,0.029241587299864927,0.0003500806215059468,-0.029241587299864927
Logistic Regression,MAR2025_CIR_HSS_INTERVAL,dynamic_pressure_proxy,2.3852565589036603,0.028556319122799007,2.3852565589036603
Logistic Regression,MAR2025_CIR_HSS_INTERVAL,dynamic_pressure_compression_ratio,0.022915035529287475,0.0002743390705045915,0.022915035529287475
Logistic Regression,MAR2025_CIR_HSS_INTERVAL,joint_compression_index,0.1335544311794855,0.001598915195427967,0.1335544311794855
Logistic Regression,MAR2025_CIR_HSS_INTERVAL,js_opdi,0.9630844861745066,0.011530058612251329,-0.9630844861745066
Logistic Regression,MAR2025_CIR_HSS_INTERVAL,hellinger_opdi,2.3469649011097466,0.028097890952620698,2.3469649011097466
Logistic Regression,MAR2025_CIR_HSS_INTERVAL,wasserstein_opdi,0.4827157070538993,0.0057790780303124045,-0.4827157070538993
Logistic Regression,MAR2025_CIR_HSS_INTERVAL,d_js_opdi_dt,0.3136160119082601,0.003754614523390365,0.3136160119082601
Logistic Regression,MAR2025_CIR_HSS_INTERVAL,d_hellinger_opdi_dt,0.5679376753510781,0.006799356420862504,-0.5679376753510781
Logistic Regression,MAR2025_CIR_HSS_INTERVAL,d_wasserstein_opdi_dt,0.04615495227340701,0.0005525676226723258,-0.04615495227340701
Logistic Regression,MAR2025_CIR_HSS_INTERVAL,d_opdi_dt,0.3136160119082601,0.003754614523390365,0.3136160119082601
Logistic Regression,MAR2025_CIR_HSS_INTERVAL,opdi_rolling_mean,1.9468444117997141,0.02330764382484023,1.9468444117997141
Logistic Regression,MAR2025_CIR_HSS_INTERVAL,opdi_rolling_median,0.8890639693336869,0.010643884128147818,-0.8890639693336869
Logistic Regression,MAR2025_CIR_HSS_INTERVAL,opdi_rolling_variance,0.7205580980237023,0.008626529887057323,0.7205580980237023
Logistic Regression,MAR2025_CIR_HSS_INTERVAL,opdi_anomaly,0.2185306214961043,0.0026162511291509265,-0.2185306214961043
Logistic Regression,MAR2025_CIR_HSS_INTERVAL,opdi_persistence,0.07016947460316382,0.0008400697618742061,-0.07016947460316382
Logistic Regression,MAR2025_CIR_HSS_INTERVAL,th1_th2_cosine_similarity,0.5394539181421167,0.006458348549973644,0.5394539181421167
Logistic Regression,MAR2025_CIR_HSS_INTERVAL,th1_th2_spectral_angle_rad,0.1530489346005856,0.0018323036159546477,-0.1530489346005856
Logistic Regression,MAR2025_CIR_HSS_INTERVAL,crossplane_centroid_delta_ev,0.6947762825946519,0.008317869694421498,0.6947762825946519
Logistic Regression,MAR2025_CIR_HSS_INTERVAL,crossplane_width_delta_ev,2.346676857710507,0.028094442493712075,-2.346676857710507
Logistic Regression,MAR2025_CIR_HSS_INTERVAL,crossplane_log_peak_energy_ratio,0.1601851671172463,0.00191773867421686,-0.1601851671172463
Random Forest,MAR2025_CIR_HSS_INTERVAL,proton_density,0.0017284050494598482,0.0017284050494598482,
Random Forest,MAR2025_CIR_HSS_INTERVAL,proton_bulk_speed,0.03449566695900558,0.03449566695900558,
Random Forest,MAR2025_CIR_HSS_INTERVAL,proton_thermal,0.0023699522248211953,0.0023699522248211953,
Random Forest,MAR2025_CIR_HSS_INTERVAL,alpha_proton_ratio,0.0023203174802603165,0.0023203174802603165,
Random Forest,MAR2025_CIR_HSS_INTERVAL,bmag_gse,0.05530382305612398,0.05530382305612398,
Random Forest,MAR2025_CIR_HSS_INTERVAL,Bx_gse,0.03967997600610633,0.03967997600610633,
Random Forest,MAR2025_CIR_HSS_INTERVAL,By_gse,0.022686734433388898,0.022686734433388898,
Random Forest,MAR2025_CIR_HSS_INTERVAL,Bz_gse,0.007526177907579337,0.007526177907579337,
Random Forest,MAR2025_CIR_HSS_INTERVAL,d_proton_bulk_speed_dt,0.00013338218636890404,0.00013338218636890404,
Random Forest,MAR2025_CIR_HSS_INTERVAL,d_proton_density_dt,4.440713038770859e-05,4.440713038770859e-05,
Random Forest,MAR2025_CIR_HSS_INTERVAL,d_bmag_gse_dt,7.044288062519253e-05,7.044288062519253e-05,
Random Forest,MAR2025_CIR_HSS_INTERVAL,proton_density_rolling_mean_5m,0.0014162786431464952,0.0014162786431464952,
Random Forest,MAR2025_CIR_HSS_INTERVAL,proton_density_rolling_median_5m,0.004092578045920467,0.004092578045920467,
Random Forest,MAR2025_CIR_HSS_INTERVAL,proton_density_rolling_variance_5m,0.00029947568442903623,0.00029947568442903623,
Random Forest,MAR2025_CIR_HSS_INTERVAL,proton_density_rolling_mean_15m,0.004024973399313289,0.004024973399313289,
Random Forest,MAR2025_CIR_HSS_INTERVAL,proton_density_rolling_median_15m,0.00400399191112894,0.00400399191112894,
Random Forest,MAR2025_CIR_HSS_INTERVAL,proton_density_rolling_variance_15m,0.0005278435294326489,0.0005278435294326489,
Random Forest,MAR2025_CIR_HSS_INTERVAL,proton_density_rolling_mean_60m,0.008225229336115957,0.008225229336115957,
Random Forest,MAR2025_CIR_HSS_INTERVAL,proton_density_rolling_median_60m,0.010375209142031605,0.010375209142031605,
Random Forest,MAR2025_CIR_HSS_INTERVAL,proton_density_rolling_variance_60m,0.006774961524202395,0.006774961524202395,
Random Forest,MAR2025_CIR_HSS_INTERVAL,proton_bulk_speed_rolling_mean_5m,0.03451059521157697,0.03451059521157697,
Random Forest,MAR2025_CIR_HSS_INTERVAL,proton_bulk_speed_rolling_median_5m,0.024083164021988398,0.024083164021988398,
Random Forest,MAR2025_CIR_HSS_INTERVAL,proton_bulk_speed_rolling_variance_5m,0.00046280843107358047,0.00046280843107358047,
Random Forest,MAR2025_CIR_HSS_INTERVAL,proton_bulk_speed_rolling_mean_15m,0.04283058177077974,0.04283058177077974,
Random Forest,MAR2025_CIR_HSS_INTERVAL,proton_bulk_speed_rolling_median_15m,0.042399280776001476,0.042399280776001476,
Random Forest,MAR2025_CIR_HSS_INTERVAL,proton_bulk_speed_rolling_variance_15m,0.0012855794945690643,0.0012855794945690643,
Random Forest,MAR2025_CIR_HSS_INTERVAL,proton_bulk_speed_rolling_mean_60m,0.051844935839592585,0.051844935839592585,
Random Forest,MAR2025_CIR_HSS_INTERVAL,proton_bulk_speed_rolling_median_60m,0.04345225112489238,0.04345225112489238,
Random Forest,MAR2025_CIR_HSS_INTERVAL,proton_bulk_speed_rolling_variance_60m,0.002599414318817437,0.002599414318817437,
Random Forest,MAR2025_CIR_HSS_INTERVAL,proton_thermal_rolling_mean_5m,0.0020699205570781118,0.0020699205570781118,
Random Forest,MAR2025_CIR_HSS_INTERVAL,proton_thermal_rolling_median_5m,0.0032044145258896127,0.0032044145258896127,
Random Forest,MAR2025_CIR_HSS_INTERVAL,proton_thermal_rolling_variance_5m,0.00448010112213694,0.00448010112213694,
Random Forest,MAR2025_CIR_HSS_INTERVAL,proton_thermal_rolling_mean_15m,0.0038401268069259897,0.0038401268069259897,
Random Forest,MAR2025_CIR_HSS_INTERVAL,proton_thermal_rolling_median_15m,0.0035747406740956893,0.0035747406740956893,
Random Forest,MAR2025_CIR_HSS_INTERVAL,proton_thermal_rolling_variance_15m,0.010135154700098396,0.010135154700098396,
Random Forest,MAR2025_CIR_HSS_INTERVAL,proton_thermal_rolling_mean_60m,0.006307666111400429,0.006307666111400429,
Random Forest,MAR2025_CIR_HSS_INTERVAL,proton_thermal_rolling_median_60m,0.005700830409341826,0.005700830409341826,
Random Forest,MAR2025_CIR_HSS_INTERVAL,proton_thermal_rolling_variance_60m,0.029906845016855775,0.029906845016855775,
Random Forest,MAR2025_CIR_HSS_INTERVAL,alpha_proton_ratio_rolling_mean_5m,0.002515844092112032,0.002515844092112032,
Random Forest,MAR2025_CIR_HSS_INTERVAL,alpha_proton_ratio_rolling_median_5m,0.0009131796032317294,0.0009131796032317294,
Random Forest,MAR2025_CIR_HSS_INTERVAL,alpha_proton_ratio_rolling_variance_5m,0.000300723197142292,0.000300723197142292,
Random Forest,MAR2025_CIR_HSS_INTERVAL,alpha_proton_ratio_rolling_mean_15m,0.0044264666183877035,0.0044264666183877035,
Random Forest,MAR2025_CIR_HSS_INTERVAL,alpha_proton_ratio_rolling_median_15m,0.0050153616553550075,0.0050153616553550075,
Random Forest,MAR2025_CIR_HSS_INTERVAL,alpha_proton_ratio_rolling_variance_15m,0.00309774510184244,0.00309774510184244,
Random Forest,MAR2025_CIR_HSS_INTERVAL,alpha_proton_ratio_rolling_mean_60m,0.013945168591515823,0.013945168591515823,
Random Forest,MAR2025_CIR_HSS_INTERVAL,alpha_proton_ratio_rolling_median_60m,0.011309159339883463,0.011309159339883463,
Random Forest,MAR2025_CIR_HSS_INTERVAL,alpha_proton_ratio_rolling_variance_60m,0.01739362345248113,0.01739362345248113,
Random Forest,MAR2025_CIR_HSS_INTERVAL,bmag_gse_rolling_mean_5m,0.04912567534939365,0.04912567534939365,
Random Forest,MAR2025_CIR_HSS_INTERVAL,bmag_gse_rolling_median_5m,0.033913404068801556,0.033913404068801556,
Random Forest,MAR2025_CIR_HSS_INTERVAL,bmag_gse_rolling_variance_5m,0.00023845048949449867,0.00023845048949449867,
Random Forest,MAR2025_CIR_HSS_INTERVAL,bmag_gse_rolling_mean_15m,0.0529724505549991,0.0529724505549991,
Random Forest,MAR2025_CIR_HSS_INTERVAL,bmag_gse_rolling_median_15m,0.04983522869414426,0.04983522869414426,
Random Forest,MAR2025_CIR_HSS_INTERVAL,bmag_gse_rolling_variance_15m,0.0011717128133399172,0.0011717128133399172,
Random Forest,MAR2025_CIR_HSS_INTERVAL,bmag_gse_rolling_mean_60m,0.0821281771078169,0.0821281771078169,
Random Forest,MAR2025_CIR_HSS_INTERVAL,bmag_gse_rolling_median_60m,0.0834495907601051,0.0834495907601051,
Random Forest,MAR2025_CIR_HSS_INTERVAL,bmag_gse_rolling_variance_60m,0.0038030212671545257,0.0038030212671545257,
Random Forest,MAR2025_CIR_HSS_INTERVAL,density_compression_ratio,0.00021301000111262683,0.00021301000111262683,
Random Forest,MAR2025_CIR_HSS_INTERVAL,bmag_compression_ratio,0.000664625663698622,0.000664625663698622,
Random Forest,MAR2025_CIR_HSS_INTERVAL,speed_compression_ratio,0.00027056983923479854,0.00027056983923479854,
Random Forest,MAR2025_CIR_HSS_INTERVAL,dynamic_pressure_proxy,0.006975187241031446,0.006975187241031446,
Random Forest,MAR2025_CIR_HSS_INTERVAL,dynamic_pressure_compression_ratio,0.0003057714097161078,0.0003057714097161078,
Random Forest,MAR2025_CIR_HSS_INTERVAL,joint_compression_index,0.00020696416587224519,0.00020696416587224519,
Random Forest,MAR2025_CIR_HSS_INTERVAL,js_opdi,0.0038771073567049853,0.0038771073567049853,
Random Forest,MAR2025_CIR_HSS_INTERVAL,hellinger_opdi,0.004208833125349278,0.004208833125349278,
Random Forest,MAR2025_CIR_HSS_INTERVAL,wasserstein_opdi,0.004309367436508653,0.004309367436508653,
Random Forest,MAR2025_CIR_HSS_INTERVAL,d_js_opdi_dt,9.61141469033262e-05,9.61141469033262e-05,
Random Forest,MAR2025_CIR_HSS_INTERVAL,d_hellinger_opdi_dt,4.245400804045581e-05,4.245400804045581e-05,
Random Forest,MAR2025_CIR_HSS_INTERVAL,d_wasserstein_opdi_dt,5.622706852413808e-05,5.622706852413808e-05,
Random Forest,MAR2025_CIR_HSS_INTERVAL,d_opdi_dt,6.574653023813446e-05,6.574653023813446e-05,
Random Forest,MAR2025_CIR_HSS_INTERVAL,opdi_rolling_mean,0.007914129214470813,0.007914129214470813,
Random Forest,MAR2025_CIR_HSS_INTERVAL,opdi_rolling_median,0.00723180391932025,0.00723180391932025,
Random Forest,MAR2025_CIR_HSS_INTERVAL,opdi_rolling_variance,0.0038484479649741814,0.0038484479649741814,
Random Forest,MAR2025_CIR_HSS_INTERVAL,opdi_anomaly,0.0002238191003870548,0.0002238191003870548,
Random Forest,MAR2025_CIR_HSS_INTERVAL,opdi_persistence,0.00010694980025969504,0.00010694980025969504,
Random Forest,MAR2025_CIR_HSS_INTERVAL,th1_th2_cosine_similarity,0.007378995235451421,0.007378995235451421,
Random Forest,MAR2025_CIR_HSS_INTERVAL,th1_th2_spectral_angle_rad,0.0056003824649728294,0.0056003824649728294,
Random Forest,MAR2025_CIR_HSS_INTERVAL,crossplane_centroid_delta_ev,0.005054516626206778,0.005054516626206778,
Random Forest,MAR2025_CIR_HSS_INTERVAL,crossplane_width_delta_ev,0.0030251631315186245,0.0030251631315186245,
Random Forest,MAR2025_CIR_HSS_INTERVAL,crossplane_log_peak_energy_ratio,0.003980594349339877,0.003980594349339877,
Logistic Regression,OCT2024_ICME_INTERVAL,proton_density,8.045471396673689,0.1180397306247868,-8.045471396673689
Logistic Regression,OCT2024_ICME_INTERVAL,proton_bulk_speed,0.2833288260021584,0.0041568798956092175,-0.2833288260021584
Logistic Regression,OCT2024_ICME_INTERVAL,proton_thermal,1.0048145259984689,0.014742210882232367,1.0048145259984689
Logistic Regression,OCT2024_ICME_INTERVAL,alpha_proton_ratio,0.2898694168094532,0.004252840658994597,0.2898694168094532
Logistic Regression,OCT2024_ICME_INTERVAL,bmag_gse,2.711784074960138,0.0397861412885294,2.711784074960138
Logistic Regression,OCT2024_ICME_INTERVAL,Bx_gse,1.6936170751304163,0.02484802859563778,-1.6936170751304163
Logistic Regression,OCT2024_ICME_INTERVAL,By_gse,0.9052664992067716,0.013281684620019918,0.9052664992067716
Logistic Regression,OCT2024_ICME_INTERVAL,Bz_gse,0.6529497064590681,0.009579800071606422,-0.6529497064590681
Logistic Regression,OCT2024_ICME_INTERVAL,d_proton_bulk_speed_dt,0.03729696437612073,0.0005472051805317131,-0.03729696437612073
Logistic Regression,OCT2024_ICME_INTERVAL,d_proton_density_dt,0.05840968024913443,0.0008569619581691981,-0.05840968024913443
Logistic Regression,OCT2024_ICME_INTERVAL,d_bmag_gse_dt,0.023980897349401013,0.00035183751500680004,0.023980897349401013
Logistic Regression,OCT2024_ICME_INTERVAL,proton_density_rolling_mean_5m,0.6523568890919121,0.009571102507613127,-0.6523568890919121
Logistic Regression,OCT2024_ICME_INTERVAL,proton_density_rolling_median_5m,0.1676368396904607,0.002459496333307903,0.1676368396904607
Logistic Regression,OCT2024_ICME_INTERVAL,proton_density_rolling_variance_5m,0.15862110928293466,0.0023272213756056035,0.15862110928293466
Logistic Regression,OCT2024_ICME_INTERVAL,proton_density_rolling_mean_15m,0.011301968784218696,0.00016581767370032354,0.011301968784218696
Logistic Regression,OCT2024_ICME_INTERVAL,proton_density_rolling_median_15m,0.37922739852256376,0.005563862918666175,-0.37922739852256376
Logistic Regression,OCT2024_ICME_INTERVAL,proton_density_rolling_variance_15m,0.47593881789894354,0.006982771684689306,0.47593881789894354
Logistic Regression,OCT2024_ICME_INTERVAL,proton_density_rolling_mean_60m,2.227254632552757,0.03267733161888201,2.227254632552757
Logistic Regression,OCT2024_ICME_INTERVAL,proton_density_rolling_median_60m,2.154510573977435,0.03161006176539216,-2.154510573977435
Logistic Regression,OCT2024_ICME_INTERVAL,proton_density_rolling_variance_60m,0.47662862511099585,0.0069928922423893,0.47662862511099585
Logistic Regression,OCT2024_ICME_INTERVAL,proton_bulk_speed_rolling_mean_5m,0.09750771961212967,0.0014305917440228077,-0.09750771961212967
Logistic Regression,OCT2024_ICME_INTERVAL,proton_bulk_speed_rolling_median_5m,0.10229513404751919,0.001500830650170213,-0.10229513404751919
Logistic Regression,OCT2024_ICME_INTERVAL,proton_bulk_speed_rolling_variance_5m,0.1374437565917974,0.0020165162740945286,-0.1374437565917974
Logistic Regression,OCT2024_ICME_INTERVAL,proton_bulk_speed_rolling_mean_15m,0.004090055751538466,6.0007556468545054e-05,0.004090055751538466
Logistic Regression,OCT2024_ICME_INTERVAL,proton_bulk_speed_rolling_median_15m,1.3009389596594403,0.019086822485128642,-1.3009389596594403
Logistic Regression,OCT2024_ICME_INTERVAL,proton_bulk_speed_rolling_variance_15m,0.2894364699305426,0.004246488646733068,-0.2894364699305426
Logistic Regression,OCT2024_ICME_INTERVAL,proton_bulk_speed_rolling_mean_60m,1.100996580272943,0.01615335302888041,-1.100996580272943
Logistic Regression,OCT2024_ICME_INTERVAL,proton_bulk_speed_rolling_median_60m,0.9679785250624401,0.014201768761018575,-0.9679785250624401
Logistic Regression,OCT2024_ICME_INTERVAL,proton_bulk_speed_rolling_variance_60m,0.9168616203803343,0.013451803300754394,-0.9168616203803343
Logistic Regression,OCT2024_ICME_INTERVAL,proton_thermal_rolling_mean_5m,0.5233889128116255,0.007678939273319254,0.5233889128116255
Logistic Regression,OCT2024_ICME_INTERVAL,proton_thermal_rolling_median_5m,0.16875168386340988,0.002475852852320318,-0.16875168386340988
Logistic Regression,OCT2024_ICME_INTERVAL,proton_thermal_rolling_variance_5m,0.35557207405401386,0.005216802070340496,0.35557207405401386
Logistic Regression,OCT2024_ICME_INTERVAL,proton_thermal_rolling_mean_15m,0.8891251243943501,0.013044865241660101,0.8891251243943501
Logistic Regression,OCT2024_ICME_INTERVAL,proton_thermal_rolling_median_15m,0.6461256236110652,0.009479680033708762,-0.6461256236110652
Logistic Regression,OCT2024_ICME_INTERVAL,proton_thermal_rolling_variance_15m,0.21346978618874868,0.003131937808972701,0.21346978618874868
Logistic Regression,OCT2024_ICME_INTERVAL,proton_thermal_rolling_mean_60m,0.7273675474437309,0.010671626947920912,0.7273675474437309
Logistic Regression,OCT2024_ICME_INTERVAL,proton_thermal_rolling_median_60m,1.1931647164789054,0.01750560467872637,-1.1931647164789054
Logistic Regression,OCT2024_ICME_INTERVAL,proton_thermal_rolling_variance_60m,0.3085873512398124,0.004527462222987167,0.3085873512398124
Logistic Regression,OCT2024_ICME_INTERVAL,alpha_proton_ratio_rolling_mean_5m,0.3984391380553898,0.005845729380863272,0.3984391380553898
Logistic Regression,OCT2024_ICME_INTERVAL,alpha_proton_ratio_rolling_median_5m,0.2610718875946651,0.0038303355721480505,-0.2610718875946651
Logistic Regression,OCT2024_ICME_INTERVAL,alpha_proton_ratio_rolling_variance_5m,0.2319104956465068,0.0034024920462077837,-0.2319104956465068
Logistic Regression,OCT2024_ICME_INTERVAL,alpha_proton_ratio_rolling_mean_15m,0.04854428632303829,0.0007122210991034075,0.04854428632303829
Logistic Regression,OCT2024_ICME_INTERVAL,alpha_proton_ratio_rolling_median_15m,0.27318594046165007,0.00400806779773082,0.27318594046165007
Logistic Regression,OCT2024_ICME_INTERVAL,alpha_proton_ratio_rolling_variance_15m,0.02639766819862568,0.0003872953478619713,-0.02639766819862568
Logistic Regression,OCT2024_ICME_INTERVAL,alpha_proton_ratio_rolling_mean_60m,0.05751219568154976,0.000843794446736444,-0.05751219568154976
Logistic Regression,OCT2024_ICME_INTERVAL,alpha_proton_ratio_rolling_median_60m,0.6300346101116352,0.009243599535089651,-0.6300346101116352
Logistic Regression,OCT2024_ICME_INTERVAL,alpha_proton_ratio_rolling_variance_60m,0.6725928275351251,0.009867995580126463,0.6725928275351251
Logistic Regression,OCT2024_ICME_INTERVAL,bmag_gse_rolling_mean_5m,0.26505699785183007,0.003888803413008228,-0.26505699785183007
Logistic Regression,OCT2024_ICME_INTERVAL,bmag_gse_rolling_median_5m,0.47002379920104065,0.006895989048928559,0.47002379920104065
Logistic Regression,OCT2024_ICME_INTERVAL,bmag_gse_rolling_variance_5m,0.0004780364504367318,7.013547256126012e-06,0.0004780364504367318
Logistic Regression,OCT2024_ICME_INTERVAL,bmag_gse_rolling_mean_15m,1.2878180975425757,0.018894318782924198,-1.2878180975425757
Logistic Regression,OCT2024_ICME_INTERVAL,bmag_gse_rolling_median_15m,1.1025908862107512,0.016176744006755266,-1.1025908862107512
Logistic Regression,OCT2024_ICME_INTERVAL,bmag_gse_rolling_variance_15m,0.7779850199105602,0.011414264951377408,-0.7779850199105602
Logistic Regression,OCT2024_ICME_INTERVAL,bmag_gse_rolling_mean_60m,2.469449398128457,0.03623071009451846,2.469449398128457
Logistic Regression,OCT2024_ICME_INTERVAL,bmag_gse_rolling_median_60m,2.003930419798544,0.02940081385928888,2.003930419798544
Logistic Regression,OCT2024_ICME_INTERVAL,bmag_gse_rolling_variance_60m,0.05546727197409169,0.0008137921968152786,0.05546727197409169
Logistic Regression,OCT2024_ICME_INTERVAL,density_compression_ratio,0.4373569288016866,0.0064167146357613225,-0.4373569288016866
Logistic Regression,OCT2024_ICME_INTERVAL,bmag_compression_ratio,0.50395268182169,0.0073937791680503875,-0.50395268182169
Logistic Regression,OCT2024_ICME_INTERVAL,speed_compression_ratio,0.6234897586109178,0.00914757626062455,-0.6234897586109178
Logistic Regression,OCT2024_ICME_INTERVAL,dynamic_pressure_proxy,9.385071292627705,0.13769376990566473,9.385071292627705
Logistic Regression,OCT2024_ICME_INTERVAL,dynamic_pressure_compression_ratio,0.14619371183275562,0.0021448918917182105,0.14619371183275562
Logistic Regression,OCT2024_ICME_INTERVAL,joint_compression_index,0.29846538809514667,0.004378957089591958,0.29846538809514667
Logistic Regression,OCT2024_ICME_INTERVAL,js_opdi,2.2250627818908613,0.032645173719245836,-2.2250627818908613
Logistic Regression,OCT2024_ICME_INTERVAL,hellinger_opdi,0.5695200395866633,0.008355755523041384,0.5695200395866633
Logistic Regression,OCT2024_ICME_INTERVAL,wasserstein_opdi,1.8253036838325858,0.026780078447250253,-1.8253036838325858
Logistic Regression,OCT2024_ICME_INTERVAL,d_js_opdi_dt,0.22168373270206662,0.003252449334773329,0.22168373270206662
Logistic Regression,OCT2024_ICME_INTERVAL,d_hellinger_opdi_dt,0.37832122192779355,0.005550567881511561,-0.37832122192779355
Logistic Regression,OCT2024_ICME_INTERVAL,d_wasserstein_opdi_dt,0.050506078234237334,0.000741003674706816,-0.050506078234237334
Logistic Regression,OCT2024_ICME_INTERVAL,d_opdi_dt,0.22168373270206662,0.003252449334773329,0.22168373270206662
Logistic Regression,OCT2024_ICME_INTERVAL,opdi_rolling_mean,0.9162757267103826,0.01344320731829842,0.9162757267103826
Logistic Regression,OCT2024_ICME_INTERVAL,opdi_rolling_median,0.2087271826169242,0.00306235634873536,-0.2087271826169242
Logistic Regression,OCT2024_ICME_INTERVAL,opdi_rolling_variance,0.9554697605672926,0.01401824549449294,0.9554697605672926
Logistic Regression,OCT2024_ICME_INTERVAL,opdi_anomaly,0.23420383032431483,0.0034361388761142155,-0.23420383032431483
Logistic Regression,OCT2024_ICME_INTERVAL,opdi_persistence,0.04007577729172395,0.0005879747404297317,0.04007577729172395
Logistic Regression,OCT2024_ICME_INTERVAL,th1_th2_cosine_similarity,1.1368271726370751,0.016679044223623495,-1.1368271726370751
Logistic Regression,OCT2024_ICME_INTERVAL,th1_th2_spectral_angle_rad,0.7453542653061745,0.010935520413776085,0.7453542653061745
Logistic Regression,OCT2024_ICME_INTERVAL,crossplane_centroid_delta_ev,1.1407377427340541,0.01673641844299212,-1.1407377427340541
Logistic Regression,OCT2024_ICME_INTERVAL,crossplane_width_delta_ev,2.358674754369455,0.03460547168837916,-2.358674754369455
Logistic Regression,OCT2024_ICME_INTERVAL,crossplane_log_peak_energy_ratio,0.1501980537364108,0.0022036418911069874,-0.1501980537364108
Random Forest,OCT2024_ICME_INTERVAL,proton_density,0.0026571758621609836,0.0026571758621609836,
Random Forest,OCT2024_ICME_INTERVAL,proton_bulk_speed,0.004874013498349153,0.004874013498349153,
Random Forest,OCT2024_ICME_INTERVAL,proton_thermal,0.007313457770553411,0.007313457770553411,
Random Forest,OCT2024_ICME_INTERVAL,alpha_proton_ratio,0.002448834934253595,0.002448834934253595,
Random Forest,OCT2024_ICME_INTERVAL,bmag_gse,0.05710231437333606,0.05710231437333606,
Random Forest,OCT2024_ICME_INTERVAL,Bx_gse,0.022739349676318518,0.022739349676318518,
Random Forest,OCT2024_ICME_INTERVAL,By_gse,0.012570761916782532,0.012570761916782532,
Random Forest,OCT2024_ICME_INTERVAL,Bz_gse,0.004804471179077946,0.004804471179077946,
Random Forest,OCT2024_ICME_INTERVAL,d_proton_bulk_speed_dt,5.035148219408883e-05,5.035148219408883e-05,
Random Forest,OCT2024_ICME_INTERVAL,d_proton_density_dt,7.482390210248443e-05,7.482390210248443e-05,
Random Forest,OCT2024_ICME_INTERVAL,d_bmag_gse_dt,7.72213213539912e-05,7.72213213539912e-05,
Random Forest,OCT2024_ICME_INTERVAL,proton_density_rolling_mean_5m,0.003318118684169859,0.003318118684169859,
Random Forest,OCT2024_ICME_INTERVAL,proton_density_rolling_median_5m,0.003754322059774208,0.003754322059774208,
Random Forest,OCT2024_ICME_INTERVAL,proton_density_rolling_variance_5m,0.0003214873712574487,0.0003214873712574487,
Random Forest,OCT2024_ICME_INTERVAL,proton_density_rolling_mean_15m,0.004325502193460097,0.004325502193460097,
Random Forest,OCT2024_ICME_INTERVAL,proton_density_rolling_median_15m,0.0034056205673342194,0.0034056205673342194,
Random Forest,OCT2024_ICME_INTERVAL,proton_density_rolling_variance_15m,0.010539635462263412,0.010539635462263412,
Random Forest,OCT2024_ICME_INTERVAL,proton_density_rolling_mean_60m,0.00842411249183751,0.00842411249183751,
Random Forest,OCT2024_ICME_INTERVAL,proton_density_rolling_median_60m,0.007133741741691224,0.007133741741691224,
Random Forest,OCT2024_ICME_INTERVAL,proton_density_rolling_variance_60m,0.027997990997389297,0.027997990997389297,
Random Forest,OCT2024_ICME_INTERVAL,proton_bulk_speed_rolling_mean_5m,0.01262860339792945,0.01262860339792945,
Random Forest,OCT2024_ICME_INTERVAL,proton_bulk_speed_rolling_median_5m,0.00760274633457565,0.00760274633457565,
Random Forest,OCT2024_ICME_INTERVAL,proton_bulk_speed_rolling_variance_5m,0.00024104427696670404,0.00024104427696670404,
